timestamp,agent_id,x,y,z,yaw_deg
1777974043.2147,1,0.6099,-0.1523,0.2521,9.28
1777974043.2147,2,1.0576,1.1475,0.3443,18.19
1777974043.2147,3,2.6563,0.0778,0.4518,-4.30
1777974043.2147,4,2.4276,1.2780,0.6219,-21.10
1777974043.2147,7,1.7322,-0.2194,0.3370,-6.27
1777974043.3150,1,0.6051,-0.1526,0.2490,9.07
1777974043.3150,2,1.0485,1.1520,0.3467,18.39
1777974043.3150,3,2.6674,0.0791,0.4432,-4.59
1777974043.3150,4,2.4276,1.2780,0.6219,-21.10
1777974043.3150,7,1.7339,-0.2153,0.3512,-6.16
1777974043.4149,1,0.6051,-0.1526,0.2490,9.07
1777974043.4149,2,1.0502,1.1483,0.3492,18.94
1777974043.4149,3,2.6563,0.0778,0.4518,-4.30
1777974043.4149,4,2.4276,1.2780,0.6219,-21.10
1777974043.4149,7,1.7339,-0.2153,0.3512,-6.16
1777974043.5151,1,0.6099,-0.1523,0.2521,9.28
1777974043.5151,2,1.0502,1.1483,0.3492,18.94
1777974043.5151,3,2.6563,0.0778,0.4518,-4.30
1777974043.5151,4,2.4269,1.2774,0.6238,-21.20
1777974043.5151,7,1.7339,-0.2153,0.3512,-6.16
1777974043.6147,1,0.6051,-0.1526,0.2490,9.07
1777974043.6147,2,1.0502,1.1483,0.3492,18.94
1777974043.6147,3,2.6563,0.0778,0.4518,-4.30
1777974043.6147,4,2.4276,1.2780,0.6219,-21.10
1777974043.6147,7,1.7339,-0.2153,0.3512,-6.16
1777974043.7147,1,0.6043,-0.1539,0.2474,9.07
1777974043.7147,2,1.0485,1.1520,0.3467,18.39
1777974043.7147,3,2.6563,0.0778,0.4518,-4.30
1777974043.7147,4,2.4276,1.2780,0.6219,-21.10
1777974043.7147,7,1.7322,-0.2194,0.3370,-6.27
1777974043.8147,1,0.6051,-0.1526,0.2490,9.07
1777974043.8147,2,1.0502,1.1483,0.3492,18.94
1777974043.8147,3,2.6563,0.0778,0.4518,-4.30
1777974043.8147,4,2.4269,1.2774,0.6238,-21.20
1777974043.8147,7,1.7339,-0.2153,0.3512,-6.16
1777974043.9147,1,0.6099,-0.1523,0.2521,9.28
1777974043.9147,2,1.0576,1.1475,0.3443,18.19
1777974043.9147,3,2.6674,0.0791,0.4432,-4.59
1777974043.9147,4,2.4276,1.2780,0.6219,-21.10
1777974043.9147,7,1.7339,-0.2153,0.3512,-6.16
1777974044.0148,1,0.5516,-0.2044,0.1331,6.40
1777974044.0148,2,1.0502,1.1483,0.3492,18.94
1777974044.0148,3,2.6674,0.0791,0.4432,-4.59
1777974044.0148,4,2.4276,1.2780,0.6219,-21.10
1777974044.0148,7,1.7339,-0.2153,0.3512,-6.16
