timestamp,agent_id,x,y,z,yaw_deg
1777973939.9297,1,2.4036,1.9238,0.7613,0.39
1777973940.0288,1,2.4036,1.9238,0.7613,0.39
1777973940.0288,3,2.3800,0.9626,0.4790,0.31
1777973940.0288,7,1.8984,0.0047,0.4228,1.86
1777973940.1287,1,2.4036,1.9238,0.7613,0.39
1777973940.1287,3,2.3800,0.9626,0.4790,0.31
1777973940.1287,7,1.8984,0.0047,0.4228,1.86
1777973940.2287,1,2.4036,1.9238,0.7613,0.39
1777973940.2287,3,2.3800,0.9626,0.4790,0.31
1777973940.2287,7,1.8984,0.0047,0.4228,1.86
1777973940.3287,1,2.4036,1.9238,0.7613,0.39
1777973940.3287,3,2.3800,0.9626,0.4790,0.31
1777973940.3287,7,1.8984,0.0047,0.4228,1.86
1777973940.4287,1,2.4036,1.9238,0.7613,0.39
1777973940.4287,3,2.3800,0.9626,0.4790,0.31
1777973940.4287,7,1.8984,0.0047,0.4228,1.86
1777973940.5287,1,2.4036,1.9238,0.7613,0.39
1777973940.5287,3,2.3800,0.9626,0.4790,0.31
1777973940.5287,7,1.8984,0.0047,0.4228,1.86
1777973940.6286,1,2.4036,1.9238,0.7613,0.39
1777973940.6286,3,2.3800,0.9626,0.4790,0.31
1777973940.6286,7,1.8984,0.0047,0.4228,1.86
1777973940.7287,1,2.4036,1.9238,0.7613,0.39
1777973940.7287,3,2.3800,0.9626,0.4790,0.31
1777973940.7287,7,1.8984,0.0047,0.4228,1.86
1777973940.8287,1,2.4036,1.9238,0.7613,0.39
1777973940.8287,3,2.3800,0.9626,0.4790,0.31
1777973940.8287,7,1.8984,0.0047,0.4228,1.86
1777973940.9287,1,2.4036,1.9238,0.7613,0.39
1777973940.9287,3,2.3800,0.9626,0.4790,0.31
1777973940.9287,7,1.8984,0.0047,0.4228,1.86
1777973941.0287,1,2.4036,1.9238,0.7613,0.39
1777973941.0287,3,2.4918,0.8316,0.4744,-21.65
1777973941.0287,7,1.8984,0.0047,0.4228,1.86
1777973941.1286,1,2.4036,1.9238,0.7613,0.39
1777973941.1286,3,2.4084,0.9576,0.4740,-0.46
1777973941.1286,7,1.8984,0.0047,0.4228,1.86
1777973941.2303,1,2.4036,1.9238,0.7613,0.39
1777973941.2303,3,2.4084,0.9576,0.4740,-0.46
1777973941.2303,7,1.8984,0.0047,0.4228,1.86
1777973941.3286,1,2.4036,1.9238,0.7613,0.39
1777973941.3286,3,2.4084,0.9576,0.4740,-0.46
1777973941.3286,7,1.8984,0.0047,0.4228,1.86
1777973941.4286,1,2.4036,1.9238,0.7613,0.39
1777973941.4286,3,2.4084,0.9576,0.4740,-0.46
1777973941.4286,7,1.8984,0.0047,0.4228,1.86
1777973941.5286,1,2.4036,1.9238,0.7613,0.39
1777973941.5286,3,2.4084,0.9576,0.4740,-0.46
1777973941.5286,7,1.8984,0.0047,0.4228,1.86
1777973941.6287,1,2.4036,1.9238,0.7613,0.39
1777973941.6287,3,2.3942,0.9597,0.4763,-0.02
1777973941.6287,7,1.8984,0.0047,0.4228,1.86
1777973941.7290,1,2.4036,1.9238,0.7613,0.39
1777973941.7290,3,2.4084,0.9576,0.4740,-0.46
1777973941.7290,7,1.8984,0.0047,0.4228,1.86
1777973941.8288,1,2.4036,1.9238,0.7613,0.39
1777973941.8288,3,2.3817,0.9666,0.4767,1.15
1777973941.8288,7,1.8984,0.0047,0.4228,1.86
1777973941.9287,1,2.4036,1.9238,0.7613,0.39
1777973941.9287,3,2.3800,0.9626,0.4790,0.31
1777973941.9287,7,1.8984,0.0047,0.4228,1.86
1777973942.0286,1,2.4036,1.9238,0.7613,0.39
1777973942.0286,3,2.3800,0.9626,0.4790,0.31
1777973942.0286,7,1.8984,0.0047,0.4228,1.86
1777973942.1286,1,2.4036,1.9238,0.7613,0.39
1777973942.1286,3,2.3800,0.9626,0.4790,0.31
1777973942.1286,7,1.8984,0.0047,0.4228,1.86
1777973942.2309,1,2.4036,1.9238,0.7613,0.39
1777973942.2309,3,2.4084,0.9576,0.4740,-0.46
1777973942.2309,7,1.8984,0.0047,0.4228,1.86
1777973942.3287,1,2.4036,1.9238,0.7613,0.39
1777973942.3287,3,2.3800,0.9626,0.4790,0.31
1777973942.3287,7,1.8984,0.0047,0.4228,1.86
1777973942.4294,1,2.4036,1.9238,0.7613,0.39
1777973942.4294,3,2.3800,0.9626,0.4790,0.31
1777973942.4294,7,1.8984,0.0047,0.4228,1.86
1777973942.5330,1,2.4036,1.9238,0.7613,0.39
1777973942.5330,3,2.3817,0.9666,0.4767,1.15
1777973942.5330,7,1.8984,0.0047,0.4228,1.86
1777973942.6289,1,2.4036,1.9238,0.7613,0.39
1777973942.6289,3,2.3800,0.9626,0.4790,0.31
1777973942.6289,7,1.8984,0.0047,0.4228,1.86
1777973942.7286,1,2.4036,1.9238,0.7613,0.39
1777973942.7286,3,2.3800,0.9626,0.4790,0.31
1777973942.7286,7,1.8984,0.0047,0.4228,1.86
1777973942.8287,1,2.4036,1.9238,0.7613,0.39
1777973942.8287,3,2.3800,0.9626,0.4790,0.31
1777973942.8287,7,1.8984,0.0047,0.4228,1.86
1777973942.9287,1,2.4036,1.9238,0.7613,0.39
1777973942.9287,3,2.3800,0.9626,0.4790,0.31
1777973942.9287,7,1.8984,0.0047,0.4228,1.86
1777973943.0305,1,2.4036,1.9238,0.7613,0.39
1777973943.0305,3,2.3849,0.9621,0.4783,0.71
1777973943.0305,7,1.8984,0.0047,0.4228,1.86
1777973943.1287,1,2.4036,1.9238,0.7613,0.39
1777973943.1287,3,2.3800,0.9626,0.4790,0.31
1777973943.1287,7,1.8984,0.0047,0.4228,1.86
1777973943.2290,1,2.4036,1.9238,0.7613,0.39
1777973943.2290,3,2.3800,0.9626,0.4790,0.31
1777973943.2290,7,1.8984,0.0047,0.4228,1.86
1777973943.3287,1,2.4036,1.9238,0.7613,0.39
1777973943.3287,3,2.3800,0.9626,0.4790,0.31
1777973943.3287,7,1.8984,0.0047,0.4228,1.86
1777973943.4287,1,2.4036,1.9238,0.7613,0.39
1777973943.4287,3,2.3800,0.9626,0.4790,0.31
1777973943.4287,7,1.8984,0.0047,0.4228,1.86
1777973943.5287,1,2.4036,1.9238,0.7613,0.39
1777973943.5287,3,2.3800,0.9626,0.4790,0.31
1777973943.5287,7,1.8984,0.0047,0.4228,1.86
1777973943.6289,1,2.4036,1.9238,0.7613,0.39
1777973943.6289,3,2.4084,0.9576,0.4740,-0.46
1777973943.6289,7,1.8978,0.0043,0.4216,1.55
1777973943.7287,1,2.4036,1.9238,0.7613,0.39
1777973943.7287,3,2.3800,0.9626,0.4790,0.31
1777973943.7287,7,1.8978,0.0043,0.4216,1.55
1777973943.8288,1,2.4036,1.9238,0.7613,0.39
1777973943.8288,3,2.3800,0.9626,0.4790,0.31
1777973943.8288,7,1.8978,0.0043,0.4216,1.55
1777973943.9288,1,2.4036,1.9238,0.7613,0.39
1777973943.9288,3,2.3866,0.9661,0.4760,1.54
1777973943.9288,4,0.5002,-0.0056,0.1831,-3.47
1777973943.9288,7,1.8978,0.0043,0.4216,1.55
1777973944.0288,1,2.4036,1.9238,0.7613,0.39
1777973944.0288,3,2.3800,0.9626,0.4790,0.31
1777973944.0288,4,0.5002,-0.0056,0.1831,-3.47
1777973944.0288,7,1.8966,0.0038,0.4234,1.87
1777973944.1287,1,2.4036,1.9238,0.7613,0.39
1777973944.1287,3,2.3849,0.9621,0.4783,0.71
1777973944.1287,4,0.5002,-0.0056,0.1831,-3.47
1777973944.1287,7,1.8973,0.0043,0.4105,2.09
1777973944.2290,1,2.4036,1.9238,0.7613,0.39
1777973944.2290,3,2.3800,0.9626,0.4790,0.31
1777973944.2290,4,0.5002,-0.0056,0.1831,-3.47
1777973944.2290,7,1.8973,0.0043,0.4105,2.09
1777973944.3287,1,2.4117,1.9557,0.7543,2.39
1777973944.3287,3,2.3800,0.9626,0.4790,0.31
1777973944.3287,4,0.5002,-0.0056,0.1831,-3.47
1777973944.3287,7,1.8973,0.0043,0.4105,2.09
1777973944.4293,1,2.4036,1.9238,0.7613,0.39
1777973944.4293,3,2.4084,0.9576,0.4740,-0.46
1777973944.4293,4,0.5002,-0.0056,0.1831,-3.47
1777973944.4293,7,1.8962,0.0047,0.4242,2.38
1777973944.5287,1,2.4036,1.9238,0.7613,0.39
1777973944.5287,3,2.4084,0.9576,0.4740,-0.46
1777973944.5287,4,0.5002,-0.0056,0.1831,-3.47
1777973944.5287,7,1.8962,0.0047,0.4242,2.38
1777973944.6289,1,2.4036,1.9238,0.7613,0.39
1777973944.6289,3,2.4084,0.9576,0.4740,-0.46
1777973944.6289,4,0.5002,-0.0056,0.1831,-3.47
1777973944.6289,7,1.8962,0.0047,0.4242,2.38
1777973944.7288,1,2.4036,1.9238,0.7613,0.39
1777973944.7288,3,2.3817,0.9666,0.4767,1.15
1777973944.7288,4,0.5002,-0.0056,0.1831,-3.47
1777973944.7288,7,1.8962,0.0047,0.4242,2.38
1777973944.8288,1,2.4036,1.9238,0.7613,0.39
1777973944.8288,3,2.4084,0.9576,0.4740,-0.46
1777973944.8288,4,0.5002,-0.0056,0.1831,-3.47
1777973944.8288,7,1.8962,0.0047,0.4242,2.38
1777973944.9287,1,2.4036,1.9238,0.7613,0.39
1777973944.9287,2,1.3025,1.9446,0.7013,-13.97
1777973944.9287,3,2.4084,0.9576,0.4740,-0.46
1777973944.9287,4,0.5002,-0.0056,0.1831,-3.47
1777973944.9287,7,1.8962,0.0047,0.4242,2.38
1777973945.0287,1,2.4036,1.9238,0.7613,0.39
1777973945.0287,2,1.3025,1.9446,0.7013,-13.97
1777973945.0287,3,2.4084,0.9576,0.4740,-0.46
1777973945.0287,4,0.5002,-0.0056,0.1831,-3.47
1777973945.0287,7,1.8962,0.0047,0.4242,2.38
1777973945.1287,1,2.4036,1.9238,0.7613,0.39
1777973945.1287,2,1.3025,1.9446,0.7013,-13.97
1777973945.1287,3,2.3800,0.9626,0.4790,0.31
1777973945.1287,4,0.5002,-0.0056,0.1831,-3.47
1777973945.1287,7,1.8962,0.0047,0.4242,2.38
1777973945.2286,1,2.4036,1.9238,0.7613,0.39
1777973945.2286,2,1.3025,1.9446,0.7013,-13.97
1777973945.2286,3,2.3800,0.9626,0.4790,0.31
1777973945.2286,4,0.5002,-0.0056,0.1831,-3.47
1777973945.2286,7,1.8962,0.0047,0.4242,2.38
1777973945.3287,1,2.4036,1.9238,0.7613,0.39
1777973945.3287,2,1.3025,1.9446,0.7013,-13.97
1777973945.3287,3,2.3671,0.9629,0.4780,3.52
1777973945.3287,4,0.4951,-0.0062,0.1776,1.01
1777973945.3287,7,1.8967,0.0100,0.4141,2.53
1777973945.4287,1,2.4047,1.9063,0.7601,1.65
1777973945.4287,2,1.3025,1.9446,0.7013,-13.97
1777973945.4287,3,2.3508,0.9617,0.4749,0.69
1777973945.4287,4,0.5175,-0.0053,0.1772,-0.69
1777973945.4287,7,1.8993,0.0222,0.4079,3.09
1777973945.5286,1,2.4190,1.8807,0.7428,1.38
1777973945.5286,2,1.3025,1.9446,0.7013,-13.97
1777973945.5286,3,2.2893,0.9519,0.4729,1.89
1777973945.5286,4,0.6190,-0.0092,0.2152,-0.57
1777973945.5286,7,1.9013,0.0594,0.4148,2.43
1777973945.6291,1,2.4190,1.8807,0.7428,1.38
1777973945.6291,2,1.3025,1.9446,0.7013,-13.97
1777973945.6291,3,2.2542,0.9496,0.4762,4.33
1777973945.6291,4,0.6264,-0.0094,0.2129,-0.47
1777973945.6291,7,1.9045,0.0684,0.4096,3.21
1777973945.7287,1,2.4329,1.8666,0.7316,1.15
1777973945.7287,2,1.3025,1.9446,0.7013,-13.97
1777973945.7287,3,2.2370,0.9373,0.4804,1.30
1777973945.7287,4,0.6522,-0.0098,0.2063,1.16
1777973945.7287,7,1.9034,0.1005,0.4210,4.21
1777973945.8295,1,2.4329,1.8666,0.7316,1.15
1777973945.8295,2,1.3025,1.9446,0.7013,-13.97
1777973945.8295,3,2.2062,0.9500,0.4721,1.08
1777973945.8295,4,0.6718,-0.0105,0.2184,-0.96
1777973945.8295,7,1.9050,0.1076,0.4220,4.46
1777973945.9287,1,2.4210,1.8010,0.7368,0.44
1777973945.9287,2,1.3025,1.9446,0.7013,-13.97
1777973945.9287,3,2.2061,0.9303,0.4691,-3.19
1777973945.9287,4,0.6900,-0.0108,0.2169,-0.97
1777973945.9287,7,1.9088,0.1340,0.4287,3.96
1777973946.0289,1,2.4365,1.7984,0.7232,0.23
1777973946.0289,2,1.3025,1.9446,0.7013,-13.97
1777973946.0289,3,2.1913,0.9170,0.4783,-3.66
1777973946.0289,4,0.7322,-0.0120,0.2173,-1.24
1777973946.0289,7,1.9126,0.1508,0.4232,4.48
1777973946.1287,1,2.4342,1.7578,0.7213,-1.09
1777973946.1287,2,1.3025,1.9446,0.7013,-13.97
1777973946.1287,3,2.1782,0.9232,0.4710,-3.31
1777973946.1287,4,0.7491,-0.0151,0.1973,-1.78
1777973946.1287,7,1.9125,0.1780,0.4293,4.18
1777973946.2286,1,2.4394,1.7557,0.7159,1.36
1777973946.2286,2,1.3025,1.9446,0.7013,-13.97
1777973946.2286,3,2.1730,0.9255,0.4666,-3.79
1777973946.2286,4,0.7646,-0.0151,0.1947,-3.07
1777973946.2286,7,1.9147,0.1910,0.4329,5.08
1777973946.3287,1,2.4463,1.7490,0.7103,1.25
1777973946.3287,2,1.3049,1.9300,0.7032,43.09
1777973946.3287,3,2.1303,0.8964,0.4541,-1.47
1777973946.3287,4,0.8396,-0.0148,0.2375,0.32
1777973946.3287,7,1.9175,0.2176,0.4405,4.59
1777973946.4306,1,2.4438,1.7058,0.7074,-0.89
1777973946.4306,2,1.3049,1.9300,0.7032,43.09
1777973946.4306,3,2.1199,0.8714,0.4643,-1.34
1777973946.4306,4,0.8568,-0.0162,0.2395,-0.18
1777973946.4306,7,1.9204,0.2324,0.4439,4.85
1777973946.5287,1,2.4388,1.6519,0.7091,-1.63
1777973946.5287,2,1.3049,1.9300,0.7032,43.09
1777973946.5287,3,2.0686,0.8458,0.4647,5.96
1777973946.5287,4,0.8573,-0.0062,0.2146,-0.88
1777973946.5287,7,1.9192,0.2680,0.4411,-9.76
1777973946.6298,1,2.4490,1.6650,0.6984,0.25
1777973946.6298,2,1.3049,1.9300,0.7032,43.09
1777973946.6298,3,2.0598,0.8275,0.4710,0.15
1777973946.6298,4,0.8629,0.0088,0.2179,-0.60
1777973946.6298,7,1.9274,0.2774,0.4404,4.80
1777973946.7287,1,2.5405,1.5583,0.7928,-0.55
1777973946.7287,2,1.3049,1.9300,0.7032,43.09
1777973946.7287,3,2.0518,0.7980,0.4684,0.28
1777973946.7287,4,0.8706,0.0523,0.2301,-0.60
1777973946.7287,7,1.9305,0.3205,0.4230,-12.58
1777973946.8288,1,2.5405,1.5583,0.7928,-0.55
1777973946.8288,2,1.3049,1.9300,0.7032,43.09
1777973946.8288,3,2.1836,0.8820,0.3577,4.16
1777973946.8288,4,0.8706,0.0523,0.2301,-0.60
1777973946.8288,7,1.9305,0.3205,0.4230,-12.58
1777973946.9287,1,2.4707,1.6179,0.6750,1.11
1777973946.9287,2,1.3049,1.9300,0.7032,43.09
1777973946.9287,3,2.0751,0.6991,0.5113,-0.78
1777973946.9287,4,0.9230,0.0704,0.2542,1.54
1777973946.9287,7,1.9946,0.2809,0.5109,4.38
1777973947.0292,1,2.4533,1.5638,0.6869,-0.33
1777973947.0292,2,1.3049,1.9300,0.7032,43.09
1777973947.0292,3,2.0342,0.7292,0.4700,-2.14
1777973947.0292,4,0.8902,0.1152,0.2224,34.25
1777973947.0292,7,1.9354,0.3532,0.4594,5.37
1777973947.1287,1,2.4814,1.5828,0.6618,-0.35
1777973947.1287,2,1.2894,1.9841,0.6899,-11.66
1777973947.1287,3,2.0335,0.7254,0.4671,4.08
1777973947.1287,4,0.9352,0.1455,0.2746,-0.03
1777973947.1287,7,1.9257,0.3596,0.4542,-13.46
1777973947.2299,1,2.4782,1.5562,0.6642,0.16
1777973947.2299,2,1.2894,1.9841,0.6899,-11.66
1777973947.2299,3,2.0139,0.7255,0.4694,6.26
1777973947.2299,4,0.9158,0.1674,0.2516,1.55
1777973947.2299,7,1.9318,0.3548,0.4491,6.68
1777973947.3287,1,2.4744,1.5052,0.6654,-0.67
1777973947.3287,2,1.2894,1.9841,0.6899,-11.66
1777973947.3287,3,2.0026,0.7175,0.4680,5.73
1777973947.3287,4,0.9367,0.1955,0.2753,1.02
1777973947.3287,7,1.9203,0.3389,0.4619,7.44
1777973947.4308,1,2.4787,1.4932,0.6603,-0.82
1777973947.4308,2,1.2894,1.9841,0.6899,-11.66
1777973947.4308,3,2.0048,0.7122,0.4673,-1.14
1777973947.4308,4,0.9317,0.2131,0.2603,0.88
1777973947.4308,7,1.9154,0.3461,0.4478,7.27
