timestamp,agent_id,x,y,z,yaw_deg
1777973366.6847,3,1.9638,0.4812,0.4657,-19.92
1777973366.6847,7,2.4217,1.8690,0.7277,1.30
1777973366.7847,1,2.4129,0.9175,0.5324,1.28
1777973366.7847,2,0.4358,0.4395,0.3280,7.48
1777973366.7847,3,1.9685,0.4927,0.4710,-19.13
1777973366.7847,7,2.4158,1.8462,0.7246,-4.53
1777973366.8859,1,2.4171,0.9268,0.5234,0.84
1777973366.8859,2,0.4328,0.4433,0.3187,6.11
1777973366.8859,3,1.9680,0.4934,0.4688,-20.46
1777973366.8859,7,2.4158,1.8462,0.7246,-4.53
1777973366.9847,1,2.4090,0.9234,0.5187,0.88
1777973366.9847,2,0.4468,0.4441,0.3191,6.02
1777973366.9847,3,1.9572,0.5030,0.4597,-19.57
1777973366.9847,7,2.4156,1.8595,0.7178,-5.93
1777973367.0847,1,2.3769,0.9303,0.4863,0.75
1777973367.0847,2,0.4724,0.4414,0.3243,2.96
1777973367.0847,3,1.9281,0.5023,0.4455,-15.06
1777973367.0847,7,2.4075,1.8750,0.7125,-6.51
1777973367.1849,1,2.3805,0.9411,0.4773,2.41
1777973367.1849,2,0.4858,0.4430,0.3195,1.42
1777973367.1849,3,1.9396,0.5008,0.4667,-16.40
1777973367.1849,7,2.4075,1.8750,0.7125,-6.51
1777973367.2870,1,2.3817,0.8971,0.5387,-0.11
1777973367.2870,2,0.5164,0.4388,0.3342,1.88
1777973367.2870,3,1.9238,0.5017,0.4637,-12.47
1777973367.2870,7,2.4075,1.8750,0.7125,-6.51
1777973367.3847,1,2.4001,0.9237,0.5184,2.04
1777973367.3847,2,0.5091,0.4395,0.3272,0.36
1777973367.3847,3,1.9137,0.4930,0.4796,-12.25
1777973367.3847,7,2.4075,1.8750,0.7125,-6.51
1777973367.4859,1,2.3879,0.9099,0.5290,2.56
1777973367.4859,2,0.4981,0.4467,0.3159,-0.13
1777973367.4859,3,1.9117,0.5010,0.4625,-7.97
1777973367.4859,7,2.4075,1.8750,0.7125,-6.51
1777973367.5854,1,2.3879,0.9099,0.5290,2.56
1777973367.5854,2,0.4974,0.4493,0.3125,-0.13
1777973367.5854,3,1.9112,0.4935,0.4706,-5.26
1777973367.5854,7,2.4075,1.8750,0.7125,-6.51
1777973367.6849,1,2.3948,0.9201,0.5211,1.05
1777973367.6849,2,0.4877,0.4470,0.2979,0.30
1777973367.6849,3,1.9164,0.4948,0.4628,-3.61
1777973367.6849,7,2.4075,1.8750,0.7125,-6.51
1777973367.7848,1,2.3908,0.9162,0.5254,0.35
1777973367.7848,2,0.4877,0.4470,0.2979,0.30
1777973367.7848,3,1.9155,0.4864,0.4724,-0.87
1777973367.7848,7,2.4041,1.9159,0.7305,-3.65
1777973367.8847,1,2.3789,0.9493,0.4749,0.88
1777973367.8847,2,0.4760,0.4497,0.2906,1.18
1777973367.8847,3,1.8975,0.4973,0.4393,0.41
1777973367.8847,7,2.4041,1.9159,0.7305,-3.65
1777973367.9847,1,2.3848,0.9300,0.5307,0.16
1777973367.9847,2,0.5117,0.4428,0.3205,1.13
1777973367.9847,3,1.9099,0.4789,0.4807,1.31
1777973367.9847,7,2.4041,1.9159,0.7305,-3.65
1777973368.0847,1,2.3866,0.9425,0.5276,-0.12
