timestamp,agent_id,x,y,z,yaw_deg
1777973881.0476,2,2.3732,1.8714,0.7326,2.98
1777973881.0476,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.0476,4,2.3729,0.9564,0.5534,0.33
1777973881.0476,7,0.4626,0.0287,0.1659,1.05
1777973881.1477,1,1.9287,0.0144,0.4252,1.23
1777973881.1477,2,2.3970,1.9464,0.7119,-28.46
1777973881.1477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.1477,4,2.3808,0.9670,0.5447,-0.17
1777973881.1477,7,0.4626,0.0287,0.1659,1.05
1777973881.2477,1,1.9287,0.0144,0.4252,1.23
1777973881.2477,2,2.3978,1.9662,0.7131,6.58
1777973881.2477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.2477,4,2.3821,0.9695,0.5449,-0.10
1777973881.2477,7,0.4366,0.0273,0.1708,1.28
1777973881.3478,1,1.9275,0.0149,0.4250,0.42
1777973881.3478,2,2.3731,1.8507,0.7552,4.86
1777973881.3478,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.3478,4,2.3821,0.9695,0.5449,-0.10
1777973881.3478,7,0.4366,0.0273,0.1708,1.28
1777973881.4477,1,1.7102,0.0489,0.1313,1.53
1777973881.4477,2,2.2865,1.9222,0.4452,7.22
1777973881.4477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.4477,4,2.1558,1.0112,0.1881,1.35
1777973881.4477,7,0.3652,0.0087,0.1409,-0.97
1777973881.5477,1,1.8121,0.0093,0.2000,0.50
1777973881.5477,2,2.2927,1.9461,0.4408,8.52
1777973881.5477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.5477,4,2.2782,0.9606,0.2736,-0.14
1777973881.5477,7,0.3652,0.0087,0.1409,-0.97
1777973881.6476,1,1.8121,0.0093,0.2000,0.50
1777973881.6476,2,2.2870,1.9189,0.4480,6.48
1777973881.6476,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.6476,4,2.2782,0.9606,0.2736,-0.14
1777973881.6476,7,0.3652,0.0087,0.1409,-0.97
1777973881.7477,1,1.8121,0.0093,0.2000,0.50
1777973881.7477,2,2.3127,1.9651,0.5529,8.92
1777973881.7477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.7477,4,2.2782,0.9606,0.2736,-0.14
1777973881.7477,7,0.3002,0.0249,0.0667,0.49
1777973881.8477,1,1.9677,-0.0227,0.5188,1.86
1777973881.8477,2,2.3127,1.9651,0.5529,8.92
1777973881.8477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.8477,4,2.2962,0.9764,0.3887,0.30
1777973881.8477,7,0.3002,0.0249,0.0667,0.49
1777973881.9477,1,1.9677,-0.0227,0.5188,1.86
1777973881.9477,2,2.3127,1.9651,0.5529,8.92
1777973881.9477,3,-0.0206,1.3917,-0.1196,-0.46
1777973881.9477,4,2.2962,0.9764,0.3887,0.30
1777973881.9477,7,0.3002,0.0249,0.0667,0.49
1777973882.0478,1,1.9405,0.0869,0.3645,2.52
1777973882.0478,2,2.2867,1.9490,0.6983,6.82
1777973882.0478,3,-0.0206,1.3917,-0.1196,-0.46
1777973882.0478,4,2.2956,0.9435,0.4437,-0.60
1777973882.0478,7,0.3002,0.0249,0.0667,0.49
1777973882.1477,1,1.9380,0.1004,0.4312,2.93
1777973882.1477,2,2.2667,1.9224,0.7017,7.20
1777973882.1477,3,-0.0206,1.3917,-0.1196,-0.46
1777973882.1477,4,2.2577,0.9266,0.5441,0.15
1777973882.1477,7,0.3002,0.0249,0.0667,0.49
1777973882.2477,1,1.9416,0.1226,0.4421,3.46
1777973882.2477,2,2.2272,1.8646,0.7063,-20.48
1777973882.2477,3,-0.0206,1.3917,-0.1196,-0.46
1777973882.2477,4,2.2381,0.9384,0.5247,-0.50
1777973882.2477,7,0.5585,0.0244,0.1864,0.93
1777973882.3478,1,1.9458,0.1392,0.4327,3.65
1777973882.3478,2,2.2272,1.8646,0.7063,-20.48
1777973882.3478,3,-0.0206,1.3917,-0.1196,-0.46
1777973882.3478,4,2.2085,0.9148,0.5377,0.46
1777973882.3478,7,0.5585,0.0244,0.1864,0.93
1777973882.4476,1,1.9543,0.1757,0.4291,4.36
1777973882.4476,2,1.9652,1.9184,0.3818,19.09
1777973882.4476,3,-0.0206,1.3917,-0.1196,-0.46
1777973882.4476,4,2.1850,0.9083,0.5358,-0.77
1777973882.4476,7,0.5585,0.0244,0.1864,0.93
1777973882.5477,1,1.9540,0.1857,0.4471,4.13
1777973882.5477,2,1.9300,1.9052,0.3854,17.96
1777973882.5477,3,-0.0206,1.3917,-0.1196,-0.46
